2026-04-17 12:57:57 | 🟢 UP | 4844ms
2026-04-17 18:44:34 | 🟢 UP | 4291ms
2026-04-18 01:25:19 | 🟢 UP | 4294ms
2026-04-18 06:57:06 | 🟢 UP | 4508ms
2026-04-18 12:39:46 | 🟢 UP | 4939ms
2026-04-18 18:34:38 | 🟢 UP | 4687ms
2026-04-19 01:50:00 | 🔴 DOWN | 0ms
2026-04-19 07:07:14 | 🟢 UP | 4590ms
2026-04-19 12:39:11 | 🟢 UP | 4669ms
2026-04-19 18:35:27 | 🟢 UP | 4507ms
2026-04-20 01:51:36 | 🟢 UP | 4294ms
2026-04-20 07:52:17 | 🟢 UP | 4723ms
2026-04-20 13:08:05 | 🟢 UP | 4646ms
2026-04-20 18:52:57 | 🟢 UP | 4174ms
2026-04-21 01:46:37 | 🟢 UP | 4366ms
2026-04-21 07:22:50 | 🟢 UP | 4566ms
2026-04-21 13:02:37 | 🟢 UP | 4748ms
2026-04-21 18:58:49 | 🟢 UP | 4134ms
2026-04-22 01:45:45 | 🟢 UP | 4231ms
2026-04-22 07:20:41 | 🟢 UP | 4512ms
2026-04-22 13:03:49 | 🟢 UP | 5903ms
2026-04-22 19:00:02 | 🟢 UP | 4469ms
2026-04-23 01:49:51 | 🟢 UP | 4229ms
2026-04-23 07:23:01 | 🟢 UP | 4442ms
2026-04-23 13:03:19 | 🟢 UP | 4496ms
2026-04-23 18:56:25 | 🟢 UP | 4248ms
2026-04-24 01:49:33 | 🟢 UP | 4255ms
2026-04-24 07:49:28 | 🟢 UP | 4918ms
2026-04-24 13:01:26 | 🟢 UP | 4541ms
2026-04-24 18:38:10 | 🟢 UP | 4269ms
2026-04-25 01:28:11 | 🟢 UP | 4175ms
2026-04-25 07:03:18 | 🟢 UP | 4737ms
2026-04-25 12:41:18 | 🟢 UP | 5722ms
2026-04-25 18:37:19 | 🟢 UP | 4492ms
2026-04-26 01:51:55 | 🟢 UP | 4062ms
2026-04-26 07:17:28 | 🟢 UP | 4241ms
2026-04-26 12:43:28 | 🟢 UP | 4538ms
2026-04-26 18:38:23 | 🟢 UP | 4317ms
2026-04-27 01:55:53 | 🟢 UP | 4352ms
2026-04-27 08:05:58 | 🟢 UP | 4666ms
2026-04-27 13:19:08 | 🟢 UP | 4442ms
2026-04-27 19:04:35 | 🟢 UP | 4252ms
2026-04-28 02:02:39 | 🟢 UP | 4461ms
2026-04-28 08:08:08 | 🟢 UP | 4581ms
2026-04-28 13:30:06 | 🟢 UP | 4958ms
2026-04-28 19:20:45 | 🟢 UP | 4333ms
2026-04-29 02:04:22 | 🟢 UP | 4278ms
2026-04-29 08:01:30 | 🟢 UP | 7902ms
2026-04-29 13:24:19 | 🟢 UP | 4759ms
2026-04-29 19:09:49 | 🟢 UP | 4495ms
2026-04-30 02:04:07 | 🔴 DOWN | 0ms
2026-04-30 08:05:03 | 🟢 UP | 4661ms
2026-04-30 13:21:56 | 🟢 UP | 4523ms
2026-04-30 19:06:21 | 🟢 UP | 4597ms
2026-05-01 02:07:52 | 🟢 UP | 4240ms
2026-05-01 08:02:11 | 🟢 UP | 4741ms
2026-05-01 12:57:23 | 🟢 UP | 4540ms
2026-05-01 18:58:18 | 🟢 UP | 4396ms
2026-05-02 01:55:16 | 🟢 UP | 4430ms
2026-05-02 07:20:05 | 🟢 UP | 8541ms
2026-05-02 12:48:23 | 🟢 UP | 4528ms
2026-05-02 18:43:52 | 🟢 UP | 4616ms
2026-05-03 01:58:18 | 🟢 UP | 4402ms
2026-05-03 07:48:14 | 🟢 UP | 4643ms
2026-05-03 12:48:30 | 🟢 UP | 4703ms
2026-05-03 18:44:29 | 🟢 UP | 4702ms
2026-05-04 01:59:40 | 🟢 UP | 4739ms
2026-05-04 08:18:14 | 🟢 UP | 4974ms
2026-05-04 13:23:35 | 🟢 UP | 5186ms
2026-05-04 19:15:01 | 🟢 UP | 4798ms
2026-05-05 01:59:28 | 🟢 UP | 4363ms
2026-05-05 07:55:19 | 🟢 UP | 4802ms
2026-05-05 13:15:25 | 🟢 UP | 4706ms
2026-05-05 19:05:57 | 🟢 UP | 4658ms
2026-05-06 01:59:06 | 🟢 UP | 4505ms
2026-05-06 08:08:37 | 🟢 UP | 4789ms
2026-05-06 13:46:22 | 🟢 UP | 4716ms
2026-05-06 19:23:26 | 🟢 UP | 4601ms
2026-05-07 02:01:37 | 🟢 UP | 4647ms
2026-05-07 08:16:23 | 🟢 UP | 5111ms
2026-05-07 13:29:18 | 🟢 UP | 6522ms
2026-05-07 19:26:38 | 🟢 UP | 4528ms
2026-05-08 02:08:18 | 🟢 UP | 4746ms
2026-05-08 07:16:55 | 🟢 UP | 5157ms
2026-05-08 13:09:58 | 🟢 UP | 4489ms
2026-05-08 19:04:40 | 🟢 UP | 4298ms
2026-05-09 02:01:51 | 🟢 UP | 4483ms
2026-05-09 07:43:38 | 🟢 UP | 4581ms
2026-05-09 12:55:17 | 🟢 UP | 4205ms
2026-05-09 18:45:13 | 🟢 UP | 4201ms
2026-05-10 02:01:37 | 🟢 UP | 4307ms
2026-05-10 07:57:28 | 🟢 UP | 4530ms
2026-05-10 12:56:27 | 🟢 UP | 4902ms
2026-05-10 18:47:03 | 🟢 UP | 4111ms
2026-05-11 02:11:19 | 🟢 UP | 4151ms
2026-05-11 08:59:03 | 🟢 UP | 4522ms
2026-05-11 14:28:46 | 🟢 UP | 4274ms
2026-05-11 19:27:48 | 🟢 UP | 4271ms
2026-05-12 02:06:50 | 🟢 UP | 4483ms
2026-05-12 08:27:04 | 🟢 UP | 4585ms
2026-05-12 13:56:25 | 🟢 UP | 4574ms
2026-05-12 19:28:33 | 🟢 UP | 4203ms
2026-05-13 02:12:36 | 🟢 UP | 4434ms
2026-05-13 08:34:04 | 🟢 UP | 4671ms
2026-05-13 14:08:01 | 🟢 UP | 4543ms
2026-05-13 19:40:58 | 🟢 UP | 4140ms
2026-05-14 02:14:59 | 🟢 UP | 4184ms
2026-05-14 08:28:01 | 🟢 UP | 9876ms
2026-05-14 13:47:01 | 🟢 UP | 6367ms
2026-05-14 19:27:52 | 🟢 UP | 4170ms
2026-05-15 02:12:51 | 🟢 UP | 4344ms
2026-05-15 08:38:41 | 🟢 UP | 4936ms
2026-05-15 13:43:37 | 🟢 UP | 5424ms
2026-05-15 19:17:46 | 🟢 UP | 4262ms
2026-05-16 02:04:46 | 🟢 UP | 4310ms
2026-05-16 07:50:59 | 🟢 UP | 4332ms
2026-05-16 12:59:53 | 🟢 UP | 4415ms
2026-05-16 18:50:46 | 🟢 UP | 4175ms
2026-05-17 02:08:51 | 🟢 UP | 4248ms
2026-05-17 08:10:23 | 🟢 UP | 4299ms
2026-05-17 12:57:49 | 🟢 UP | 4352ms
2026-05-17 18:54:55 | 🟢 UP | 4431ms
2026-05-18 02:30:02 | 🟢 UP | 4351ms
2026-05-18 09:41:08 | 🟢 UP | 4315ms
2026-05-18 14:54:47 | 🟢 UP | 4478ms
2026-05-18 19:25:32 | 🟢 UP | 4215ms
2026-05-19 02:28:54 | 🟢 UP | 4245ms
2026-05-19 08:59:18 | 🟢 UP | 5101ms
2026-05-19 14:37:41 | 🟢 UP | 4470ms
2026-05-19 19:43:01 | 🟢 UP | 4278ms
2026-05-20 02:29:03 | 🟢 UP | 4650ms
2026-05-20 08:53:47 | 🟢 UP | 4497ms
2026-05-20 14:37:42 | 🟢 UP | 4494ms
2026-05-20 20:02:19 | 🟢 UP | 4302ms
2026-05-21 02:30:01 | 🟢 UP | 4416ms
2026-05-21 08:56:57 | 🟢 UP | 4413ms
2026-05-21 14:42:02 | 🟢 UP | 4722ms
2026-05-21 19:46:20 | 🟢 UP | 4529ms
2026-05-22 02:31:12 | 🟢 UP | 4361ms
2026-05-22 08:49:26 | 🟢 UP | 4605ms
2026-05-22 14:18:17 | 🟢 UP | 4448ms
2026-05-22 19:23:08 | 🟢 UP | 4584ms
2026-05-23 02:07:49 | 🟢 UP | 4400ms
2026-05-23 08:06:07 | 🟢 UP | 4418ms
2026-05-23 13:02:43 | 🟢 UP | 4543ms
2026-05-23 18:56:48 | 🟢 UP | 4260ms
2026-05-24 02:26:47 | 🟢 UP | 4370ms
2026-05-24 08:17:35 | 🟢 UP | 4555ms
2026-05-24 13:01:46 | 🟢 UP | 4455ms
2026-05-24 19:02:59 | 🟢 UP | 4322ms
2026-05-25 02:35:00 | 🟢 UP | 4252ms
2026-05-25 09:49:44 | 🟢 UP | 4360ms
2026-05-25 14:35:28 | 🟢 UP | 4388ms
2026-05-25 19:15:59 | 🟢 UP | 4653ms
2026-05-26 02:15:12 | 🟢 UP | 4360ms
2026-05-26 09:36:27 | 🟢 UP | 4350ms
2026-05-26 14:46:15 | 🟢 UP | 4416ms
2026-05-26 19:56:50 | 🟢 UP | 4230ms
2026-05-27 02:34:34 | 🟢 UP | 4593ms
2026-05-27 09:29:26 | 🟢 UP | 4572ms
2026-05-27 14:55:47 | 🟢 UP | 4386ms
2026-05-27 20:00:54 | 🟢 UP | 4452ms
2026-05-28 02:10:48 | 🟢 UP | 4723ms
2026-05-28 09:45:56 | 🟢 UP | 4784ms
2026-05-28 15:29:33 | 🟢 UP | 4538ms
2026-05-28 20:06:06 | 🟢 UP | 4518ms
2026-05-29 02:13:58 | 🟢 UP | 4462ms
2026-05-29 09:36:24 | 🟢 UP | 4481ms
2026-05-29 14:40:54 | 🟢 UP | 4650ms
2026-05-29 20:08:40 | 🟢 UP | 4435ms
2026-05-30 02:09:43 | 🟢 UP | 4522ms
2026-05-30 08:17:04 | 🟢 UP | 4601ms
2026-05-30 13:04:19 | 🟢 UP | 4603ms
2026-05-30 18:59:22 | 🟢 UP | 4688ms
2026-05-31 02:35:45 | 🟢 UP | 4252ms
2026-05-31 08:34:30 | 🟢 UP | 4462ms
2026-05-31 13:15:48 | 🟢 UP | 4415ms
2026-05-31 19:03:01 | 🟢 UP | 4349ms
2026-06-01 02:45:07 | 🟢 UP | 4507ms
2026-06-01 11:09:41 | 🟢 UP | 4496ms
2026-06-01 17:18:12 | 🟢 UP | 4210ms
2026-06-01 21:21:14 | 🟢 UP | 4234ms
2026-06-02 02:42:49 | 🟢 UP | 4435ms
2026-06-02 10:04:51 | 🟢 UP | 4636ms
2026-06-02 16:01:23 | 🟢 UP | 4404ms
2026-06-02 20:35:06 | 🟢 UP | 4449ms
2026-06-03 02:51:31 | 🟢 UP | 4277ms
2026-06-03 10:43:34 | 🟢 UP | 4939ms
2026-06-03 16:18:25 | 🟢 UP | 4505ms
2026-06-03 20:47:06 | 🟢 UP | 4360ms
2026-06-04 02:46:48 | 🟢 UP | 4491ms
2026-06-04 09:43:19 | 🟢 UP | 4409ms
2026-06-04 14:36:43 | 🟢 UP | 4506ms
2026-06-04 19:54:08 | 🟢 UP | 4252ms
2026-06-05 02:33:31 | 🟢 UP | 4649ms
2026-06-05 09:31:33 | 🟢 UP | 4620ms
2026-06-05 14:26:11 | 🟢 UP | 4659ms
2026-06-05 19:41:52 | 🟢 UP | 4224ms
2026-06-06 02:12:50 | 🟢 UP | 4375ms
2026-06-06 08:24:09 | 🟢 UP | 4438ms
2026-06-06 13:09:29 | 🟢 UP | 4385ms
2026-06-06 19:05:39 | 🟢 UP | 4499ms
2026-06-07 02:39:10 | 🟢 UP | 4444ms
2026-06-07 08:45:12 | 🟢 UP | 4368ms
2026-06-07 13:22:28 | 🟢 UP | 4407ms
2026-06-07 19:06:46 | 🟢 UP | 4352ms
2026-06-08 02:43:08 | 🟢 UP | 4451ms
2026-06-08 10:18:06 | 🟢 UP | 4721ms
2026-06-08 15:30:20 | 🟢 UP | 4539ms
2026-06-08 20:01:36 | 🟢 UP | 4264ms
2026-06-09 02:09:43 | 🟢 UP | 4355ms
2026-06-09 09:23:55 | 🟢 UP | 4694ms
2026-06-09 14:28:10 | 🟢 UP | 4456ms
2026-06-09 19:56:25 | 🟢 UP | 4377ms
2026-06-10 02:33:49 | 🟢 UP | 4526ms
2026-06-10 09:40:29 | 🟢 UP | 4734ms
2026-06-10 14:53:57 | 🟢 UP | 4712ms
2026-06-10 20:12:18 | 🟢 UP | 4472ms
2026-06-11 02:43:51 | 🟢 UP | 4735ms
2026-06-11 10:06:43 | 🟢 UP | 4566ms
2026-06-11 15:36:08 | 🟢 UP | 4360ms
2026-06-11 20:10:03 | 🟢 UP | 4481ms
